timestamp,Left_Heel,Left_Middle,Left_Top
1734602922.7188554,3743,339,2258
1734602922.7933273,3583,334,2239
1734602922.8388312,4095,0,2478
1734602922.9115806,3309,329,2206
1734602922.9719107,2970,287,2031
1734602923.0923915,1521,60,893
1734602923.153169,289,481,0
1734602923.2036598,0,3294,352
1734602923.2697768,0,3423,347
1734602923.332344,140,1370,258
1734602923.3884306,0,1215,65
1734602923.4525476,0,2559,202
1734602923.5024698,0,3389,313
1734602923.5714538,0,2957,235
1734602923.6250503,0,1973,107
1734602923.6920435,0,0,82
1734602923.7523081,879,1,896
1734602923.8125622,1499,131,1452
1734602923.8721375,1514,112,1382
1734602923.9282422,0,3200,173
1734602923.9932783,185,3043,112
1734602924.0492203,142,3245,169
1734602924.1118138,67,3247,169
1734602924.2916808,138,3221,165
1734602924.3533082,240,3220,158
1734602924.4120011,266,2455,32
1734602924.4712195,489,492,0
1734602924.5909064,662,1376,0
1734602924.6527274,128,135,96
1734602924.7018988,949,0,906
1734602924.7729528,2741,359,2557
1734602924.821677,4095,433,3439
1734602924.8930192,4095,491,3401
1734602924.9505231,4095,426,3285
1734602924.9985762,4095,0,3184
1734602925.0735533,4095,402,3026
1734602925.1264482,4095,448,2927
1734602925.1911526,2787,288,2096
1734602925.2516205,2029,132,1326
1734602925.3130097,1083,28,379
1734602925.3726206,244,2965,105
1734602925.4335337,318,2960,99
1734602925.4918687,322,2598,48
1734602925.5513077,309,2358,7
1734602925.5991466,285,2295,2
1734602925.6718175,949,270,365
1734602925.7270405,1172,292,270
1734602925.7932563,812,1191,0
1734602925.852581,1033,1658,368
1734602925.910143,4095,323,2819
1734602925.9733484,4095,423,2910
1734602926.033741,2679,471,2107
1734602926.0934086,1807,0,1648
1734602926.1514323,1356,134,1359
1734602926.2114735,395,0,438
1734602926.2686107,17,0,55
1734602926.3318455,0,17,0
1734602926.3893206,0,0,0
1734602926.4462366,111,32,0
1734602926.507947,80,271,0
1734602926.5722826,139,637,0
1734602926.6193929,144,1979,0
1734602926.690183,145,3306,158
1734602926.8047729,178,1238,0
1734602926.876338,158,1300,0
1734602926.9309292,184,986,0
1734602926.9914484,192,551,0
1734602927.0416932,208,549,0
1734602927.1119995,219,1043,0
1734602927.1602893,206,1327,0
1734602927.2361825,255,205,0
1734602927.2924447,215,0,0
1734602927.3509388,162,909,0
1734602927.403223,949,0,195
1734602927.4717064,637,2647,62
1734602927.5900462,4095,501,3287
1734602927.6435828,2919,384,2524
1734602927.7075124,1963,177,1596
1734602927.7731287,593,0,261
1734602927.8298326,213,101,0
1734602927.8923295,195,1154,0
1734602927.939837,304,873,0
1734602928.0050223,366,330,0
1734602928.0724006,497,0,0
1734602928.1254942,503,0,0
1734602928.1933188,560,0,0
1734602928.252081,592,2789,78
1734602928.305954,592,1498,0
1734602928.3731704,3888,397,2655
1734602928.4243078,4095,382,2750
1734602928.4916608,4095,462,2799
1734602928.5464883,292,3257,150
1734602928.6611989,2121,63,1443
1734602928.7321348,231,3312,149
1734602928.7892346,190,3286,157
1734602928.8530002,208,3277,154
1734602928.906824,156,3349,151
1734602929.0326564,719,1469,0
1734602929.0917406,751,724,0
1734602929.1531088,1077,0,176
1734602929.2094886,946,0,5
1734602929.2722185,2165,46,1079
1734602929.3278687,3660,0,2003
1734602929.3929992,2517,119,1379
1734602929.4489493,3299,301,2061
1734602929.5081167,2595,155,1509
1734602929.5734615,4095,381,2546
1734602929.629358,3505,346,2256
1734602929.691968,149,2661,59
1734602929.7526886,103,3280,159
1734602929.8128476,43,3315,146
1734602929.9180052,90,2996,109
1734602929.9924498,122,2597,48
1734602930.0380256,57,3303,158
1734602930.1110675,16,3232,167
1734602930.1727262,192,2587,48
1734602930.2310503,64,3286,167
1734602930.2910058,29,3309,163
1734602930.3517435,51,3279,163
1734602930.4104502,22,3301,166
1734602930.5305612,2027,0,540
1734602930.5941372,2903,143,1318
1734602930.7133303,3949,315,2109
1734602930.7719588,3019,201,1676
1734602930.8272655,4095,0,2337
1734602930.8931236,4095,350,2322
1734602931.011804,4095,303,2288
1734602931.071466,4095,336,2291
1734602931.1296554,1110,1840,0
1734602931.1928413,4095,238,2401
1734602931.246881,0,3266,175
1734602931.3122163,0,3312,176
1734602931.3713381,0,3312,170
1734602931.431906,0,3318,176
1734602931.4927332,0,3325,172
1734602931.5522542,0,3334,175
1734602931.6126132,0,3289,176
1734602931.6716099,0,3343,175
1734602931.7931707,0,3341,183
1734602931.9132679,0,3347,179
1734602931.9726086,3930,0,2218
1734602932.0336707,3071,272,1962
1734602932.0922422,2702,214,1679
1734602932.150271,2210,112,1253
1734602932.2137756,2138,101,1209
1734602932.2730014,1788,34,873
1734602932.332189,1991,0,965
1734602932.3928487,2002,68,1115
1734602932.4455855,2238,126,1337
1734602932.511967,2311,150,1447
1734602932.5730674,2181,139,1371
1734602932.691773,2165,144,1427
1734602932.8127701,0,1102,0
1734602932.8731883,0,1663,9
1734602932.9286244,0,2800,146
1734602932.991491,0,3411,249
1734602933.0417087,0,3418,243
1734602933.1089454,0,3323,257
1734602933.1719012,0,3441,251
1734602933.221933,0,3436,240
1734602933.2900107,0,3424,231
1734602933.3505418,0,3408,222
1734602933.3985176,0,3387,217
1734602933.4727063,3134,0,2084
1734602933.5260491,2145,179,1478
1734602933.589715,790,91,272
1734602933.651972,293,901,0
